question_id,desatualizada,generation_policy,assunto,type_question,historical_answer,current_law_status,current_answer,claim_terms
1963256,False,historical_question_generate_applied_card,Dos Pedestres e Veículos Não-Motorizados (arts. 68 a 71 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,C,,,
2063998,False,historical_question_generate_applied_card,Dos Pedestres e Veículos Não-Motorizados (arts. 68 a 71 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,A,,,sinalização
2115683,False,historical_question_generate_applied_card,Dos Pedestres e Veículos Não-Motorizados (arts. 68 a 71 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,A,,,
27896,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,C,,,
28069,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,CERTO,,,baixa
28102,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,ERRADO,,,álcool
28218,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,,,,
28219,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,ERRADO,,,
28244,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,CERTO,,,
403625,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,B,,,
415845,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,C,,,
778181,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,E,,,
933745,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,B,,,
1018167,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,E,,,
1032490,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,D,,,sinalização; buzina
1042262,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,A,,,
1144063,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,C,,,
1521255,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,CERTO,,,
1521256,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,ERRADO,,,peso; dimensões
1521257,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,CERTO,,,
1521258,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,ERRADO,,,
1531238,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,D,,,peso
1574039,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,CERTO,,,
1574040,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,CERTO,,,
1574041,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,ERRADO,,,
1574043,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,ERRADO,,,multa
1577073,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,C,,,
1611235,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),CERTO_ERRADO,C,,,
2004441,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,B,,,
2066607,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,D,,,grave
2452616,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,C,,,
2465552,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,B,,,retenção; sinalização
2465554,False,historical_question_generate_applied_card,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,C,,,
300160,False,historical_question_generate_applied_card,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,A,,,multa
825154,False,historical_question_generate_applied_card,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,D,,,multa
1219576,False,historical_question_generate_applied_card,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,E,,,art. 119
1490466,False,historical_question_generate_applied_card,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),CERTO_ERRADO,CERTO,,,multa
1701323,False,historical_question_generate_applied_card,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,C,,,
1829616,False,historical_question_generate_applied_card,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,E,,,
1964700,False,historical_question_generate_applied_card,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,A,,,
2002416,False,historical_question_generate_applied_card,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,E,,,
2115654,False,historical_question_generate_applied_card,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,B,,,
28097,False,historical_question_generate_applied_card,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",CERTO_ERRADO,CERTO,,,
479988,False,historical_question_generate_applied_card,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",MULTIPLA_ESCOLHA,A,,,35%
714609,False,historical_question_generate_applied_card,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",MULTIPLA_ESCOLHA,E,,,Art. 95; multa
754233,False,historical_question_generate_applied_card,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",MULTIPLA_ESCOLHA,A,,,baixa
766974,False,historical_question_generate_applied_card,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",MULTIPLA_ESCOLHA,E,,,sinalização
810496,False,historical_question_generate_applied_card,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",MULTIPLA_ESCOLHA,A,,,Art. 94
811089,False,historical_question_generate_applied_card,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",MULTIPLA_ESCOLHA,B,,,
920465,False,historical_question_generate_applied_card,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",MULTIPLA_ESCOLHA,A,,,
1144060,False,historical_question_generate_applied_card,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",CERTO_ERRADO,CERTO,,,
1829416,False,historical_question_generate_applied_card,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",MULTIPLA_ESCOLHA,C,,,
2450589,False,historical_question_generate_applied_card,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",MULTIPLA_ESCOLHA,A,,,sinalização
110842,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),CERTO_ERRADO,ERRADO,,,
167957,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,D,,,baixa
533625,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,E,,,
553820,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,B,,,
562129,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,B,,,
748888,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,D,,,
820235,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,C,,,
934701,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,E,,,
970016,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,B,,,sinalização
971486,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,C,,,
1004216,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,C,,,
1070608,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,A,,,
1114478,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,C,,,
1143563,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,A,,,
1247710,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,C,,,sinalização
1259445,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,C,,,
1385615,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,A,,,
1476166,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,A,,,
1502056,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,E,,,
1635091,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,E,,,sinalização
1797197,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,D,,,sinalização
1875932,False,historical_question_generate_applied_card,Gestos (Antiga Res. CONTRAN nº 160/2004),MULTIPLA_ESCOLHA,A,,,
27907,False,historical_question_generate_applied_card,Lei nº 9.654/1998 - Carreira do Policial Rodoviário,MULTIPLA_ESCOLHA,,,,
335825,False,historical_question_generate_applied_card,Outros Temas da Legislação de Trânsito,MULTIPLA_ESCOLHA,C,,,
1403184,False,historical_question_generate_applied_card,Outros Temas da Legislação de Trânsito,CERTO_ERRADO,ERRADO,,,
1554673,False,historical_question_generate_applied_card,Outros Temas da Legislação de Trânsito,CERTO_ERRADO,C,,,
1874280,False,historical_question_generate_applied_card,Outros Temas da Legislação de Trânsito,MULTIPLA_ESCOLHA,D,,,50%; 29%; categoria A; categoria B; categoria C; categoria D; categoria E; habilitação
2094149,False,historical_question_generate_applied_card,Outros Temas da Legislação de Trânsito,MULTIPLA_ESCOLHA,D,,,
27876,False,historical_question_generate_applied_card,Resolução CONTRAN nº 110/2000 - Renovação do Licenciamento Anual de Veículos,MULTIPLA_ESCOLHA,,,,
305756,False,historical_question_generate_applied_card,Resolução CONTRAN nº 110/2000 - Renovação do Licenciamento Anual de Veículos,MULTIPLA_ESCOLHA,D,,,Resolução CONTRAN nº 110/2000
801649,False,historical_question_generate_applied_card,Resolução CONTRAN nº 110/2000 - Renovação do Licenciamento Anual de Veículos,MULTIPLA_ESCOLHA,C,,,Art. 1º
1503701,False,historical_question_generate_applied_card,Resolução CONTRAN nº 110/2000 - Renovação do Licenciamento Anual de Veículos,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 110; Resolução CONTRAN Nº 95/99
1503702,False,historical_question_generate_applied_card,Resolução CONTRAN nº 110/2000 - Renovação do Licenciamento Anual de Veículos,CERTO_ERRADO,CERTO,,,Resolução Contran nº 110; Resolução CONTRAN Nº 95/99
1829454,False,historical_question_generate_applied_card,Resolução CONTRAN nº 110/2000 - Renovação do Licenciamento Anual de Veículos,MULTIPLA_ESCOLHA,E,,,Resolução nº 110
300141,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,MULTIPLA_ESCOLHA,A,,,
1403181,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,C,,,
1503676,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 24
1503677,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 24
1503678,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,CERTO,,,Resolução Contran nº 24
1503679,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,CERTO,,,Resolução Contran nº 24
1503680,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 24
1503681,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,CERTO,,,Resolução Contran nº 24
1503682,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 24; remoção
1503683,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 24
1503684,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,CERTO,,,Resolução Contran nº 24
1503686,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 24
1554670,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,E,,,
1554671,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,E,,,
1554672,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,E,,,
1576685,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,ERRADO,,,
1576687,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,E,,,
1576691,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,C,,,
1577722,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,CERTO,,,
1577723,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,E,,,
1577724,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,E,,,
1577725,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,C,,,
1577726,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,CERTO_ERRADO,C,,,
1691910,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,MULTIPLA_ESCOLHA,A,,,
1961491,False,historical_question_generate_applied_card,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,MULTIPLA_ESCOLHA,B,,,
28255,False,historical_question_generate_applied_card,Resolução CONTRAN nº 26/1998 - Transporte de carga em veículo de transporte de passageiros,CERTO_ERRADO,ERRADO,,,
548684,False,historical_question_generate_applied_card,Resolução CONTRAN nº 26/1998 - Transporte de carga em veículo de transporte de passageiros,CERTO_ERRADO,ERRADO,,,
551201,False,historical_question_generate_applied_card,Resolução CONTRAN nº 26/1998 - Transporte de carga em veículo de transporte de passageiros,CERTO_ERRADO,E,,,
300169,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,MULTIPLA_ESCOLHA,,,,
916970,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,MULTIPLA_ESCOLHA,A,,,
1277056,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,MULTIPLA_ESCOLHA,D,,,Resolução CONTRAN Nº 300/2008; Art.3º; habilitação; sinalização
1609823,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,MULTIPLA_ESCOLHA,E,,,habilitação
2000533,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,MULTIPLA_ESCOLHA,A,,,Resolução CONTRAN nº 300/2008
2011764,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,MULTIPLA_ESCOLHA,,,,Resolução nº 300/2008; grave
2011765,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,MULTIPLA_ESCOLHA,,,,grave
2011882,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,MULTIPLA_ESCOLHA,,,,Resolução nº 300/2008; grave
2178174,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,CERTO_ERRADO,CERTO,,,Resolução Contran nº 300/2008; grave
2178179,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,CERTO_ERRADO,CERTO,,,Resolução Contran nº 300/2008; habilitação; grave
2178196,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,CERTO_ERRADO,CERTO,,,Resolução Contran nº 300/2008; habilitação; grave
2178202,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,CERTO_ERRADO,CERTO,,,Resolução Contran nº 300/2008; grave
2178247,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 300/2008; grave
2178253,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,CERTO_ERRADO,CERTO,,,Resolução Contran nº 300/2008; habilitação; grave
2178254,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,CERTO_ERRADO,CERTO,,,Resolução Contran nº 300/2008; habilitação; grave
2178255,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,CERTO_ERRADO,CERTO,,,Resolução Contran nº 300/2008; habilitação; grave
2178259,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 300/2008; grave
2178260,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,CERTO_ERRADO,CERTO,,,Resolução Contran nº 300/2008; grave
2178261,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 300/2008; grave
2178262,False,historical_question_generate_applied_card,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,CERTO_ERRADO,CERTO,,,Resolução Contran nº 300/2008; grave
2143096,False,historical_question_generate_applied_card,Resolução CONTRAN nº 351/2010 - Procedimentos para Veiculação de Mensagens Educativas de Trânsito,MULTIPLA_ESCOLHA,A,,,
27873,False,historical_question_generate_applied_card,Resolução CONTRAN nº 36/1998 - Sinalização de Advertência para os veículos Estiverem Imobilizados,MULTIPLA_ESCOLHA,C,,,sinalização; pisca-alerta
28256,False,historical_question_generate_applied_card,Resolução CONTRAN nº 36/1998 - Sinalização de Advertência para os veículos Estiverem Imobilizados,CERTO_ERRADO,ERRADO,,,sinalização
209024,False,historical_question_generate_applied_card,Resolução CONTRAN nº 36/1998 - Sinalização de Advertência para os veículos Estiverem Imobilizados,MULTIPLA_ESCOLHA,E,,,Resolução Contran n.º 36/1998; pisca-alerta
435031,False,historical_question_generate_applied_card,Resolução CONTRAN nº 36/1998 - Sinalização de Advertência para os veículos Estiverem Imobilizados,MULTIPLA_ESCOLHA,D,,,sinalização; pisca-alerta
545330,False,historical_question_generate_applied_card,Resolução CONTRAN nº 36/1998 - Sinalização de Advertência para os veículos Estiverem Imobilizados,MULTIPLA_ESCOLHA,D,,,sinalização; pisca-alerta
934708,False,historical_question_generate_applied_card,Resolução CONTRAN nº 36/1998 - Sinalização de Advertência para os veículos Estiverem Imobilizados,MULTIPLA_ESCOLHA,D,,,sinalização
1052424,False,historical_question_generate_applied_card,Resolução CONTRAN nº 36/1998 - Sinalização de Advertência para os veículos Estiverem Imobilizados,CERTO_ERRADO,E,,,sinalização
1071621,False,historical_question_generate_applied_card,Resolução CONTRAN nº 36/1998 - Sinalização de Advertência para os veículos Estiverem Imobilizados,MULTIPLA_ESCOLHA,E,,,sinalização
1255308,False,historical_question_generate_applied_card,Resolução CONTRAN nº 36/1998 - Sinalização de Advertência para os veículos Estiverem Imobilizados,MULTIPLA_ESCOLHA,E,,,Resolução nº 36; sinalização
1314253,False,historical_question_generate_applied_card,Resolução CONTRAN nº 36/1998 - Sinalização de Advertência para os veículos Estiverem Imobilizados,MULTIPLA_ESCOLHA,C,,,pisca-alerta; buzina
1503687,False,historical_question_generate_applied_card,Resolução CONTRAN nº 36/1998 - Sinalização de Advertência para os veículos Estiverem Imobilizados,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 36; sinalização; pisca-alerta
1503688,False,historical_question_generate_applied_card,Resolução CONTRAN nº 36/1998 - Sinalização de Advertência para os veículos Estiverem Imobilizados,CERTO_ERRADO,CERTO,,,Resolução Contran nº 36; sinalização; pisca-alerta
28257,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,CERTO_ERRADO,CERTO,,,
28258,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,CERTO_ERRADO,,,,
205370,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,MULTIPLA_ESCOLHA,C,,,Resolução n.º 432/2013; art. 165; infração; álcool
424415,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,MULTIPLA_ESCOLHA,A,,,álcool
434218,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,MULTIPLA_ESCOLHA,C,,,álcool
549773,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,MULTIPLA_ESCOLHA,C,,,Resolução nº 432/13; álcool
849149,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,MULTIPLA_ESCOLHA,E,,,álcool
886443,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,MULTIPLA_ESCOLHA,E,,,8%; álcool
1046070,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,MULTIPLA_ESCOLHA,C,,,habilitação; infração; grave; gravíssima; multa; retenção; álcool
1403534,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,CERTO_ERRADO,C,,,
1508724,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 432; álcool
1508725,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,CERTO_ERRADO,CERTO,,,Resolução Contran nº 432; álcool
1508730,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,CERTO_ERRADO,CERTO,,,Resolução Contran nº 432; álcool
1508732,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 432; álcool
1508734,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 432; álcool
1508738,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,CERTO_ERRADO,CERTO,,,Resolução Contran nº 432; álcool
1508740,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 432; álcool
1508742,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,CERTO_ERRADO,ERRADO,,,Resolução Contran nº 432; álcool
1508743,False,historical_question_generate_applied_card,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,CERTO_ERRADO,CERTO,,,Resolução Contran nº 432; álcool
